satellite,year,day_of_year,hour,hour_url
GOES19,2025,172,18,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/172/18/catalog.html
GOES19,2025,172,19,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/172/19/catalog.html
GOES19,2025,172,20,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/172/20/catalog.html
GOES19,2025,172,21,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/172/21/catalog.html
GOES19,2025,172,22,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/172/22/catalog.html
GOES19,2025,172,23,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/172/23/catalog.html
GOES19,2025,173,00,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/173/00/catalog.html
GOES19,2025,173,01,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/173/01/catalog.html
GOES19,2025,173,02,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/173/02/catalog.html
GOES19,2025,173,03,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/173/03/catalog.html
GOES19,2025,173,04,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/173/04/catalog.html
GOES19,2025,173,05,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/173/05/catalog.html
GOES19,2025,173,06,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/173/06/catalog.html
GOES19,2025,173,07,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/173/07/catalog.html
GOES19,2025,173,08,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/173/08/catalog.html
GOES19,2025,173,09,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/173/09/catalog.html
GOES19,2025,173,10,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/173/10/catalog.html
GOES19,2025,173,11,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/173/11/catalog.html
GOES19,2025,173,12,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/173/12/catalog.html
GOES19,2025,173,13,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/173/13/catalog.html
GOES19,2025,173,14,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/173/14/catalog.html
GOES19,2025,173,15,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/173/15/catalog.html
GOES19,2025,173,16,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/173/16/catalog.html
GOES19,2025,173,17,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/173/17/catalog.html
GOES19,2025,173,18,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/173/18/catalog.html
GOES19,2025,173,19,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/173/19/catalog.html
GOES19,2025,173,20,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/173/20/catalog.html
GOES19,2025,173,21,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/173/21/catalog.html
GOES19,2025,173,22,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/173/22/catalog.html
GOES19,2025,173,23,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/173/23/catalog.html
GOES19,2025,174,00,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/174/00/catalog.html
GOES19,2025,174,01,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/174/01/catalog.html
GOES19,2025,174,02,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/174/02/catalog.html
GOES19,2025,174,03,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/174/03/catalog.html
GOES19,2025,174,04,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/174/04/catalog.html
GOES19,2025,174,05,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/174/05/catalog.html
GOES19,2025,174,06,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/174/06/catalog.html
GOES19,2025,174,07,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/174/07/catalog.html
GOES19,2025,174,08,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/174/08/catalog.html
GOES19,2025,174,09,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/174/09/catalog.html
GOES19,2025,174,10,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/174/10/catalog.html
GOES19,2025,174,11,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/174/11/catalog.html
GOES19,2025,174,12,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/174/12/catalog.html
GOES19,2025,174,13,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/174/13/catalog.html
GOES19,2025,174,14,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/174/14/catalog.html
GOES19,2025,174,15,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/174/15/catalog.html
GOES19,2025,174,16,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/174/16/catalog.html
GOES19,2025,174,17,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/174/17/catalog.html
GOES19,2025,174,18,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/174/18/catalog.html
GOES19,2025,174,19,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/174/19/catalog.html
GOES19,2025,174,20,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/174/20/catalog.html
GOES19,2025,174,21,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/174/21/catalog.html
GOES19,2025,174,22,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/174/22/catalog.html
GOES19,2025,174,23,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/174/23/catalog.html
GOES19,2025,175,00,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/175/00/catalog.html
GOES19,2025,175,01,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/175/01/catalog.html
GOES19,2025,175,02,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/175/02/catalog.html
GOES19,2025,175,03,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/175/03/catalog.html
GOES19,2025,175,04,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/175/04/catalog.html
GOES19,2025,175,05,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/175/05/catalog.html
GOES19,2025,175,06,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/175/06/catalog.html
GOES19,2025,175,07,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/175/07/catalog.html
GOES19,2025,175,08,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/175/08/catalog.html
GOES19,2025,175,09,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/175/09/catalog.html
GOES19,2025,175,10,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/175/10/catalog.html
GOES19,2025,175,11,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/175/11/catalog.html
GOES19,2025,175,12,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/175/12/catalog.html
GOES19,2025,175,13,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/175/13/catalog.html
GOES19,2025,175,14,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/175/14/catalog.html
GOES19,2025,175,15,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/175/15/catalog.html
GOES19,2025,175,16,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/175/16/catalog.html
GOES19,2025,175,17,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/175/17/catalog.html
GOES19,2025,175,18,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/175/18/catalog.html
GOES19,2025,175,19,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/175/19/catalog.html
GOES19,2025,175,20,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/175/20/catalog.html
GOES19,2025,175,21,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/175/21/catalog.html
GOES19,2025,175,22,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/175/22/catalog.html
GOES19,2025,175,23,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/175/23/catalog.html
GOES19,2025,176,00,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/176/00/catalog.html
GOES19,2025,176,01,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/176/01/catalog.html
GOES19,2025,176,02,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/176/02/catalog.html
GOES19,2025,176,03,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/176/03/catalog.html
GOES19,2025,176,04,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/176/04/catalog.html
GOES19,2025,176,05,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/176/05/catalog.html
GOES19,2025,176,06,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/176/06/catalog.html
GOES19,2025,176,07,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/176/07/catalog.html
GOES19,2025,176,08,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/176/08/catalog.html
GOES19,2025,176,09,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/176/09/catalog.html
GOES19,2025,176,10,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/176/10/catalog.html
GOES19,2025,176,11,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/176/11/catalog.html
GOES19,2025,176,12,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/176/12/catalog.html
GOES19,2025,176,13,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/176/13/catalog.html
GOES19,2025,176,14,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/176/14/catalog.html
GOES19,2025,176,15,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/176/15/catalog.html
GOES19,2025,176,16,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/176/16/catalog.html
GOES19,2025,176,17,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/176/17/catalog.html
GOES19,2025,176,18,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/176/18/catalog.html
GOES19,2025,176,19,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/176/19/catalog.html
GOES19,2025,176,20,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/176/20/catalog.html
GOES19,2025,176,21,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/176/21/catalog.html
GOES19,2025,176,22,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/176/22/catalog.html
GOES19,2025,176,23,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/176/23/catalog.html
GOES19,2025,177,00,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/177/00/catalog.html
GOES19,2025,177,01,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/177/01/catalog.html
GOES19,2025,177,02,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/177/02/catalog.html
GOES19,2025,177,03,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/177/03/catalog.html
GOES19,2025,177,04,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/177/04/catalog.html
GOES19,2025,177,05,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/177/05/catalog.html
GOES19,2025,177,06,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/177/06/catalog.html
GOES19,2025,177,07,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/177/07/catalog.html
GOES19,2025,177,08,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/177/08/catalog.html
GOES19,2025,177,09,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/177/09/catalog.html
GOES19,2025,177,10,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/177/10/catalog.html
GOES19,2025,177,11,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/177/11/catalog.html
GOES19,2025,177,12,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/177/12/catalog.html
GOES19,2025,177,13,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/177/13/catalog.html
GOES19,2025,177,14,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/177/14/catalog.html
GOES19,2025,177,15,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/177/15/catalog.html
GOES19,2025,177,16,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/177/16/catalog.html
GOES19,2025,177,17,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/177/17/catalog.html
GOES19,2025,177,18,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/177/18/catalog.html
GOES19,2025,177,19,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/177/19/catalog.html
GOES19,2025,177,20,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/177/20/catalog.html
GOES19,2025,177,21,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/177/21/catalog.html
GOES19,2025,177,22,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/177/22/catalog.html
GOES19,2025,177,23,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/177/23/catalog.html
GOES19,2025,178,00,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/178/00/catalog.html
GOES19,2025,178,01,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/178/01/catalog.html
GOES19,2025,178,02,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/178/02/catalog.html
GOES19,2025,178,03,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/178/03/catalog.html
GOES19,2025,178,04,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/178/04/catalog.html
GOES19,2025,178,05,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/178/05/catalog.html
GOES19,2025,178,06,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/178/06/catalog.html
GOES19,2025,178,07,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/178/07/catalog.html
GOES19,2025,178,08,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/178/08/catalog.html
GOES19,2025,178,09,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/178/09/catalog.html
GOES19,2025,178,10,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/178/10/catalog.html
GOES19,2025,178,11,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/178/11/catalog.html
GOES19,2025,178,12,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/178/12/catalog.html
GOES19,2025,178,13,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/178/13/catalog.html
GOES19,2025,178,14,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/178/14/catalog.html
GOES19,2025,178,15,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/178/15/catalog.html
GOES19,2025,178,16,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/178/16/catalog.html
GOES19,2025,178,17,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/178/17/catalog.html
GOES19,2025,178,18,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/178/18/catalog.html
GOES19,2025,178,19,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/178/19/catalog.html
GOES19,2025,178,20,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/178/20/catalog.html
GOES19,2025,178,21,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/178/21/catalog.html
GOES19,2025,178,22,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/178/22/catalog.html
GOES19,2025,178,23,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/178/23/catalog.html
GOES19,2025,179,00,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/179/00/catalog.html
GOES19,2025,179,01,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/179/01/catalog.html
GOES19,2025,179,02,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/179/02/catalog.html
GOES19,2025,179,03,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/179/03/catalog.html
GOES19,2025,179,04,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/179/04/catalog.html
GOES19,2025,179,05,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/179/05/catalog.html
GOES19,2025,179,06,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/179/06/catalog.html
GOES19,2025,179,07,https://redoak.cs.toronto.edu/twitcher/ows/proxy/thredds/catalog/datasets/GOES/GOES19/ABI-L2-MCMIPF/2025/179/07/catalog.html
